UID,USER_ID,TRANSACTION_TIME,TRANSACTION_TYPE,AMOUNT
0,7022,2021-05-26 11:24:18,Transaction_promo,2200
0,7887,2021-05-26 11:05:39,Transaction_promo,8200
0,8412,2021-05-26 11:28:23,Transaction_promo,2800
0,4589,2021-05-26 10:03:53,Transaction_promo,8500
0,7987,2021-05-26 11:27:15,Transaction_promo,6400
0,3641,2021-05-26 10:03:51,Transaction_promo,2900
0,4896,2021-05-26 10:00:31,Transaction_promo,5400
0,804,2021-05-26 10:26:00,Transaction_promo,14500
0,5750,2021-05-26 11:11:07,Transaction_promo,8100
0,121,2021-05-26 11:26:20,Transaction_promo,5100
0,5891,2021-05-26 11:21:40,Transaction_promo,7000
0,3033,2021-05-26 11:30:24,Transaction_promo,2100
0,6187,2021-05-26 11:15:57,Transaction_promo,5100
0,9600,2021-05-26 10:25:18,Transaction_promo,1300
0,2391,2021-05-26 11:15:09,Transaction_promo,7100
0,7301,2021-05-26 11:27:25,Transaction_promo,5500
0,3569,2021-05-26 10:16:55,Transaction_promo,6300
0,4061,2021-05-26 10:14:01,Transaction_promo,5200
0,7329,2021-05-26 11:15:59,Transaction_promo,4100
0,7949,2021-05-26 11:27:11,Transaction_promo,8300
0,8563,2021-05-26 10:19:53,Transaction_promo,5900
0,3070,2021-05-26 11:01:38,Transaction_promo,6200
0,9853,2021-05-26 10:18:39,Transaction_promo,700
0,7364,2021-05-26 11:18:13,Transaction_promo,4800
0,3749,2021-05-26 10:06:14,Transaction_promo,5600
0,2179,2021-05-26 11:12:29,Transaction_promo,10100
0,7546,2021-05-26 10:01:58,Transaction_promo,6500
0,9450,2021-05-26 10:13:46,Transaction_promo,1000
0,387,2021-05-26 10:23:10,Transaction_promo,1500
0,5764,2021-05-26 11:23:17,Transaction_promo,7900
0,4161,2021-05-26 10:17:38,Transaction_promo,2400
0,8667,2021-05-26 11:22:40,Transaction_promo,6000
0,5792,2021-05-26 10:07:33,Transaction_promo,1400
0,7005,2021-05-26 11:19:56,Transaction_promo,4100
0,8804,2021-05-26 10:10:11,Transaction_promo,1700
0,64,2021-05-26 11:24:46,Transaction_promo,1300
0,466,2021-05-26 11:29:42,Transaction_promo,2400
0,1024,2021-05-26 11:07:34,Transaction_promo,14400
0,6518,2021-05-26 10:08:31,Transaction_promo,2500
0,8432,2021-05-26 10:24:41,Transaction_promo,7300
0,3382,2021-05-26 11:15:41,Transaction_promo,2100
0,4764,2021-05-26 10:27:41,Transaction_promo,4900
0,7082,2021-05-26 11:10:52,Transaction_promo,8800
0,1718,2021-05-26 10:10:18,Transaction_promo,11200
0,8104,2021-05-26 10:10:50,Transaction_promo,7900
0,8791,2021-05-26 10:15:11,Transaction_promo,2000
0,9215,2021-05-26 10:22:17,Transaction_promo,1600
0,9112,2021-05-26 10:06:14,Transaction_promo,1100
0,21,2021-05-26 11:22:22,Transaction_promo,2100
0,6419,2021-05-26 10:21:17,Transaction_promo,6700
0,7598,2021-05-26 11:18:38,Transaction_promo,4400
0,7004,2021-05-26 11:01:13,Transaction_promo,6400
0,2101,2021-05-26 10:13:09,Transaction_promo,16400
0,1472,2021-05-26 11:26:54,Transaction_promo,27000
0,7496,2021-05-26 10:12:37,Transaction_promo,9200
0,5105,2021-05-26 11:14:10,Transaction_promo,9200
0,3805,2021-05-26 10:21:36,Transaction_promo,10200
0,4559,2021-05-26 10:02:29,Transaction_promo,8800
0,8450,2021-05-26 10:10:56,Transaction_promo,8400
0,924,2021-05-26 10:12:01,Transaction_promo,8300
0,6805,2021-05-26 11:15:57,Transaction_promo,4100
0,6311,2021-05-26 11:26:39,Transaction_promo,1300
0,389,2021-05-26 11:14:35,Transaction_promo,4100
0,9182,2021-05-26 11:01:06,Transaction_promo,1400
0,9632,2021-05-26 11:16:41,Transaction_promo,900
0,7758,2021-05-26 11:01:25,Transaction_promo,4300
0,6777,2021-05-26 11:00:46,Transaction_promo,4400
0,8616,2021-05-26 10:27:41,Transaction_promo,2900
0,1658,2021-05-26 10:10:02,Transaction_promo,14500
0,6741,2021-05-26 10:25:16,Transaction_promo,2300
0,7204,2021-05-26 10:16:40,Transaction_promo,4500
0,3038,2021-05-26 10:05:51,Transaction_promo,5500
0,7688,2021-05-26 11:17:33,Transaction_promo,3500
0,3543,2021-05-26 11:10:45,Transaction_promo,9300
0,8502,2021-05-26 10:29:22,Transaction_promo,5600
0,5481,2021-05-26 11:28:09,Transaction_promo,8200
0,9317,2021-05-26 11:24:13,Transaction_promo,1600
0,4103,2021-05-26 11:06:03,Transaction_promo,5200
0,2038,2021-05-26 10:02:01,Transaction_promo,10500
0,8858,2021-05-26 10:21:26,Transaction_promo,2400
0,6332,2021-05-26 10:24:31,Transaction_promo,6100
0,3366,2021-05-26 11:06:22,Transaction_promo,4200
0,6835,2021-05-26 11:05:28,Transaction_promo,8800
0,4999,2021-05-26 11:26:11,Transaction_promo,4600
0,3912,2021-05-26 10:24:55,Transaction_promo,5800
0,9063,2021-05-26 10:00:20,Transaction_promo,3500
0,411,2021-05-26 10:08:54,Transaction_promo,2000
0,2151,2021-05-26 10:30:50,Transaction_promo,19400
0,12,2021-05-26 11:27:54,Transaction_promo,3500
0,8467,2021-05-26 11:15:22,Transaction_promo,5100
0,5594,2021-05-26 11:27:51,Transaction_promo,1700
0,5354,2021-05-26 10:19:03,Transaction_promo,2800
0,4848,2021-05-26 11:26:27,Transaction_promo,2600
0,2309,2021-05-26 11:30:56,Transaction_promo,2400
0,5617,2021-05-26 11:15:25,Transaction_promo,5500
0,8549,2021-05-26 11:15:08,Transaction_promo,3600
0,4826,2021-05-26 10:23:44,Transaction_promo,1300
0,3893,2021-05-26 10:02:10,Transaction_promo,5500
0,8239,2021-05-26 11:28:01,Transaction_promo,2000
0,7660,2021-05-26 11:30:03,Transaction_promo,4500
0,6356,2021-05-26 10:16:03,Transaction_promo,2800
0,7883,2021-05-26 11:15:28,Transaction_promo,3800
0,1490,2021-05-26 11:05:21,Transaction_promo,11600
0,2418,2021-05-26 10:07:14,Transaction_promo,8200
0,2677,2021-05-26 10:15:41,Transaction_promo,6200
0,3196,2021-05-26 10:30:15,Transaction_promo,2200
0,2838,2021-05-26 11:23:17,Transaction_promo,6700
0,2727,2021-05-26 11:05:48,Transaction_promo,3100
0,8943,2021-05-26 11:21:05,Transaction_promo,2400
0,1755,2021-05-26 11:26:54,Transaction_promo,4200
0,1410,2021-05-26 10:10:46,Transaction_promo,7600
0,62,2021-05-26 10:23:54,Transaction_promo,1600
0,1336,2021-05-26 10:12:46,Transaction_promo,6300
0,457,2021-05-26 11:08:18,Transaction_promo,3600
0,6234,2021-05-26 11:27:16,Transaction_promo,4200
0,8384,2021-05-26 11:18:48,Transaction_promo,2900
0,4731,2021-05-26 11:10:13,Transaction_promo,5900
0,3548,2021-05-26 10:06:08,Transaction_promo,2000
0,7140,2021-05-26 10:15:20,Transaction_promo,6400
0,3264,2021-05-26 10:11:15,Transaction_promo,8800
0,2315,2021-05-26 11:29:24,Transaction_promo,2900
0,3761,2021-05-26 10:27:38,Transaction_promo,4300
0,6308,2021-05-26 11:19:00,Transaction_promo,5200
0,3228,2021-05-26 10:12:22,Transaction_promo,2400
0,6162,2021-05-26 11:25:21,Transaction_promo,2500
0,9679,2021-05-26 11:08:59,Transaction_promo,1400
0,9404,2021-05-26 10:07:51,Transaction_promo,600
0,4256,2021-05-26 10:13:34,Transaction_promo,3200
0,4840,2021-05-26 11:22:58,Transaction_promo,4000
0,2469,2021-05-26 11:21:11,Transaction_promo,5000
0,4089,2021-05-26 11:20:38,Transaction_promo,700
0,4239,2021-05-26 11:29:57,Transaction_promo,7400
0,4081,2021-05-26 11:10:20,Transaction_promo,3800
0,3921,2021-05-26 11:14:03,Transaction_promo,7300
0,9094,2021-05-26 10:30:04,Transaction_promo,2300
0,3052,2021-05-26 11:00:10,Transaction_promo,6700
0,8658,2021-05-26 10:25:09,Transaction_promo,3000
0,6059,2021-05-26 10:22:28,Transaction_promo,4800
0,8936,2021-05-26 10:00:02,Transaction_promo,5600
0,2761,2021-05-26 10:27:17,Transaction_promo,4100
0,7727,2021-05-26 11:09:16,Transaction_promo,6800
0,1583,2021-05-26 11:01:44,Transaction_promo,2400
0,5681,2021-05-26 11:01:53,Transaction_promo,5700
0,7895,2021-05-26 11:21:48,Transaction_promo,7300
0,9517,2021-05-26 10:14:58,Transaction_promo,700
0,3387,2021-05-26 11:00:26,Transaction_promo,9500
0,7666,2021-05-26 10:24:19,Transaction_promo,2500
0,373,2021-05-26 11:28:50,Transaction_promo,2900
0,3844,2021-05-26 10:30:09,Transaction_promo,4100
0,8684,2021-05-26 11:27:48,Transaction_promo,3100
0,9350,2021-05-26 11:24:35,Transaction_promo,1100
0,9816,2021-05-26 10:26:40,Transaction_promo,600
0,20,2021-05-26 11:04:28,Transaction_promo,1800
0,7458,2021-05-26 10:17:10,Transaction_promo,7000
0,83,2021-05-26 11:15:51,Transaction_promo,1900
0,5827,2021-05-26 10:11:33,Transaction_promo,1600
0,8594,2021-05-26 11:11:15,Transaction_promo,2700
0,3330,2021-05-26 11:29:57,Transaction_promo,1000
0,3756,2021-05-26 10:04:25,Transaction_promo,5500
0,4421,2021-05-26 11:07:11,Transaction_promo,1900
0,3100,2021-05-26 10:25:33,Transaction_promo,1700
0,2748,2021-05-26 10:23:20,Transaction_promo,4800
0,7012,2021-05-26 10:00:56,Transaction_promo,5100
0,8546,2021-05-26 10:23:46,Transaction_promo,8100
0,6950,2021-05-26 11:18:58,Transaction_promo,5900
0,6840,2021-05-26 11:22:51,Transaction_promo,8100
0,6336,2021-05-26 10:27:36,Transaction_promo,5100
0,732,2021-05-26 11:03:49,Transaction_promo,14300
0,8686,2021-05-26 11:22:19,Transaction_promo,4900
0,2745,2021-05-26 11:00:19,Transaction_promo,1900
0,1824,2021-05-26 11:07:24,Transaction_promo,13500
0,2013,2021-05-26 10:26:18,Transaction_promo,28700
0,2598,2021-05-26 10:17:58,Transaction_promo,5100
0,426,2021-05-26 10:21:21,Transaction_promo,4800
0,7309,2021-05-26 11:16:45,Transaction_promo,6900
0,6973,2021-05-26 10:09:17,Transaction_promo,2300
0,5586,2021-05-26 10:20:05,Transaction_promo,4600
0,6920,2021-05-26 10:05:29,Transaction_promo,5900
0,4009,2021-05-26 10:09:02,Transaction_promo,4500
0,6106,2021-05-26 10:19:24,Transaction_promo,9100
0,7735,2021-05-26 10:17:42,Transaction_promo,5000
0,3352,2021-05-26 10:27:19,Transaction_promo,8900
0,4315,2021-05-26 11:19:58,Transaction_promo,500
0,5200,2021-05-26 11:03:48,Transaction_promo,5400
0,1769,2021-05-26 10:20:54,Transaction_promo,11900
0,5432,2021-05-26 10:00:25,Transaction_promo,2200
0,9110,2021-05-26 11:29:53,Transaction_promo,1000
0,1229,2021-05-26 11:22:29,Transaction_promo,15200
0,6569,2021-05-26 11:24:16,Transaction_promo,4700
0,1288,2021-05-26 10:28:52,Transaction_promo,11300
0,6952,2021-05-26 10:26:01,Transaction_promo,5500
0,6901,2021-05-26 10:23:41,Transaction_promo,2400
0,5316,2021-05-26 11:19:07,Transaction_promo,2800
0,7647,2021-05-26 11:30:27,Transaction_promo,4000
0,1204,2021-05-26 10:29:23,Transaction_promo,7800
0,2872,2021-05-26 11:25:21,Transaction_promo,4800
0,8372,2021-05-26 11:16:34,Transaction_promo,4700
0,1466,2021-05-26 11:03:05,Transaction_promo,16100
0,9867,2021-05-26 10:15:49,Transaction_promo,1500
0,7221,2021-05-26 11:04:09,Transaction_promo,2400
0,5422,2021-05-26 10:09:15,Transaction_promo,4700
0,3239,2021-05-26 11:19:20,Transaction_promo,2200
0,6276,2021-05-26 11:08:35,Transaction_promo,5400
0,5060,2021-05-26 11:02:10,Transaction_promo,4300
0,7447,2021-05-26 11:20:21,Transaction_promo,3300
0,2548,2021-05-26 10:02:09,Transaction_promo,3200
0,8499,2021-05-26 11:01:40,Transaction_promo,2300
0,456,2021-05-26 10:20:53,Transaction_promo,3800
0,5816,2021-05-26 10:24:15,Transaction_promo,2600
0,4066,2021-05-26 10:02:02,Transaction_promo,6500
0,5064,2021-05-26 11:20:59,Transaction_promo,3100
0,2086,2021-05-26 11:19:27,Transaction_promo,17000
0,2338,2021-05-26 11:11:24,Transaction_promo,4300
0,6959,2021-05-26 11:14:09,Transaction_promo,5300
0,8739,2021-05-26 11:29:31,Transaction_promo,3500
0,9671,2021-05-26 10:16:14,Transaction_promo,600
0,2948,2021-05-26 10:10:25,Transaction_promo,2500
0,8263,2021-05-26 11:29:11,Transaction_promo,6500
0,4167,2021-05-26 11:22:33,Transaction_promo,10600
0,9515,2021-05-26 11:07:51,Transaction_promo,1300
0,4931,2021-05-26 10:06:36,Transaction_promo,1300
0,2878,2021-05-26 10:00:17,Transaction_promo,9800
0,6692,2021-05-26 11:26:50,Transaction_promo,5000
0,520,2021-05-26 10:05:51,Transaction_promo,3300
0,9334,2021-05-26 11:15:32,Transaction_promo,1600
0,6381,2021-05-26 11:10:44,Transaction_promo,1900
0,2059,2021-05-26 10:07:00,Transaction_promo,19100
0,7614,2021-05-26 10:03:36,Transaction_promo,6000
0,2740,2021-05-26 10:25:19,Transaction_promo,4700
0,5447,2021-05-26 10:18:47,Transaction_promo,1500
0,2521,2021-05-26 11:19:36,Transaction_promo,6000
0,5023,2021-05-26 10:02:15,Transaction_promo,8300
0,9539,2021-05-26 11:04:00,Transaction_promo,1500
0,3294,2021-05-26 11:26:36,Transaction_promo,7300
0,8596,2021-05-26 10:05:48,Transaction_promo,5600
0,6296,2021-05-26 10:00:50,Transaction_promo,2300
0,9158,2021-05-26 11:09:06,Transaction_promo,600
0,6890,2021-05-26 10:09:12,Transaction_promo,8400
0,3751,2021-05-26 10:30:09,Transaction_promo,11500
0,512,2021-05-26 11:02:19,Transaction_promo,3700
0,4993,2021-05-26 11:25:15,Transaction_promo,1900
0,5215,2021-05-26 11:17:50,Transaction_promo,6600
0,9694,2021-05-26 10:09:31,Transaction_promo,900
0,1564,2021-05-26 11:25:17,Transaction_promo,9800
0,2130,2021-05-26 10:21:40,Transaction_promo,5100
0,4486,2021-05-26 10:02:15,Transaction_promo,3100
0,1514,2021-05-26 11:07:41,Transaction_promo,11900
0,5407,2021-05-26 11:21:01,Transaction_promo,5100
0,9159,2021-05-26 11:11:06,Transaction_promo,500
0,9736,2021-05-26 10:01:42,Transaction_promo,1400
0,6128,2021-05-26 10:09:59,Transaction_promo,4200
0,8172,2021-05-26 10:12:37,Transaction_promo,3700
0,1130,2021-05-26 10:05:31,Transaction_promo,3800
0,8090,2021-05-26 11:03:45,Transaction_promo,4300
0,8024,2021-05-26 11:05:46,Transaction_promo,4600
0,4925,2021-05-26 11:14:49,Transaction_promo,4400
0,5452,2021-05-26 10:00:05,Transaction_promo,6400
0,3967,2021-05-26 11:13:57,Transaction_promo,5000
0,1996,2021-05-26 10:15:27,Transaction_promo,7900
0,2536,2021-05-26 10:08:08,Transaction_promo,5900
0,8495,2021-05-26 11:26:49,Transaction_promo,8900
0,1264,2021-05-26 10:01:19,Transaction_promo,6600
0,7760,2021-05-26 11:28:58,Transaction_promo,6600
0,9444,2021-05-26 10:01:35,Transaction_promo,1600
0,1618,2021-05-26 10:15:33,Transaction_promo,14700
0,5798,2021-05-26 11:25:50,Transaction_promo,7200
0,3930,2021-05-26 11:17:30,Transaction_promo,4900
0,841,2021-05-26 10:18:43,Transaction_promo,17200
0,3435,2021-05-26 11:02:08,Transaction_promo,3700
0,5044,2021-05-26 10:19:35,Transaction_promo,3000
0,8333,2021-05-26 11:21:52,Transaction_promo,6000
0,7905,2021-05-26 11:13:53,Transaction_promo,4900
0,9312,2021-05-26 11:12:36,Transaction_promo,1100
0,4919,2021-05-26 11:29:15,Transaction_promo,3200
0,4864,2021-05-26 10:07:03,Transaction_promo,4400
0,5761,2021-05-26 10:16:10,Transaction_promo,1500
0,8586,2021-05-26 10:28:06,Transaction_promo,2400
0,5646,2021-05-26 11:06:39,Transaction_promo,2700
0,3469,2021-05-26 11:19:38,Transaction_promo,8900
0,1371,2021-05-26 11:03:11,Transaction_promo,12300
0,8720,2021-05-26 10:00:13,Transaction_promo,3300
0,2976,2021-05-26 10:25:42,Transaction_promo,11100
0,1128,2021-05-26 10:01:46,Transaction_promo,4600
0,3970,2021-05-26 10:04:51,Transaction_promo,8000
0,7717,2021-05-26 10:15:23,Transaction_promo,1000
0,9067,2021-05-26 10:18:00,Transaction_promo,1300
0,9114,2021-05-26 10:08:18,Transaction_promo,1000
0,2575,2021-05-26 10:29:27,Transaction_promo,2000
0,7424,2021-05-26 10:20:20,Transaction_promo,1500
0,1778,2021-05-26 11:18:36,Transaction_promo,20500
0,5908,2021-05-26 10:08:40,Transaction_promo,1700
0,6284,2021-05-26 11:29:52,Transaction_promo,1100
0,4338,2021-05-26 10:04:30,Transaction_promo,1600
0,5545,2021-05-26 10:23:52,Transaction_promo,2100
0,4419,2021-05-26 10:07:25,Transaction_promo,5600
0,5790,2021-05-26 10:29:46,Transaction_promo,4200
0,5311,2021-05-26 10:07:58,Transaction_promo,8400
0,5694,2021-05-26 11:29:40,Transaction_promo,8400
0,3417,2021-05-26 11:21:10,Transaction_promo,5100
0,407,2021-05-26 11:11:50,Transaction_promo,3000
0,9349,2021-05-26 11:21:03,Transaction_promo,1300
0,4493,2021-05-26 11:15:44,Transaction_promo,6900
0,1726,2021-05-26 11:05:36,Transaction_promo,18400
0,7443,2021-05-26 10:28:08,Transaction_promo,2300
0,2206,2021-05-26 11:00:13,Transaction_promo,2200
0,9260,2021-05-26 10:22:45,Transaction_promo,800
0,9126,2021-05-26 11:12:18,Transaction_promo,800
0,7691,2021-05-26 10:01:31,Transaction_promo,1100
0,7371,2021-05-26 10:21:31,Transaction_promo,2800
0,9483,2021-05-26 11:03:51,Transaction_promo,1200
0,505,2021-05-26 10:03:52,Transaction_promo,1600
0,9372,2021-05-26 10:29:15,Transaction_promo,600
0,6374,2021-05-26 10:07:26,Transaction_promo,5900
0,59,2021-05-26 10:10:54,Transaction_promo,5500
0,4573,2021-05-26 10:30:00,Transaction_promo,7000
0,4221,2021-05-26 10:16:31,Transaction_promo,8200
0,5899,2021-05-26 11:03:23,Transaction_promo,4900
0,9764,2021-05-26 10:16:16,Transaction_promo,500
0,8487,2021-05-26 10:15:11,Transaction_promo,2100
0,5307,2021-05-26 10:30:05,Transaction_promo,4300
0,3209,2021-05-26 10:08:52,Transaction_promo,3400
0,2914,2021-05-26 10:22:46,Transaction_promo,900
0,1136,2021-05-26 11:05:42,Transaction_promo,6400
0,9274,2021-05-26 11:03:50,Transaction_promo,1300
0,9058,2021-05-26 11:09:58,Transaction_promo,3500
0,7142,2021-05-26 11:21:42,Transaction_promo,1500
0,8600,2021-05-26 11:04:14,Transaction_promo,5200
0,416,2021-05-26 11:07:10,Transaction_promo,3800
0,4109,2021-05-26 10:25:46,Transaction_promo,6500
0,7440,2021-05-26 10:15:51,Transaction_promo,1900
0,2999,2021-05-26 11:21:47,Transaction_promo,4700
0,5760,2021-05-26 11:27:58,Transaction_promo,2100
0,7202,2021-05-26 10:08:29,Transaction_promo,1700
0,8138,2021-05-26 11:14:47,Transaction_promo,2800
0,4673,2021-05-26 10:07:25,Transaction_promo,8400
0,4879,2021-05-26 11:01:15,Transaction_promo,4900
0,6414,2021-05-26 11:09:27,Transaction_promo,7200
0,908,2021-05-26 11:22:52,Transaction_promo,6800
0,5208,2021-05-26 11:25:10,Transaction_promo,2500
0,8968,2021-05-26 10:29:14,Transaction_promo,3200
0,9544,2021-05-26 11:20:54,Transaction_promo,1300
0,3692,2021-05-26 11:23:29,Transaction_promo,8900
0,2270,2021-05-26 14:21:57,Organic,800
0,2993,2021-05-26 20:17:56,Organic,900
0,5709,2021-05-26 10:10:52,Organic,2400
0,9290,2021-05-26 02:12:33,Organic,600
0,3329,2021-05-26 15:06:47,Organic,800
0,4459,2021-05-26 20:19:08,Organic,1800
0,8562,2021-05-26 18:24:55,Organic,3700
0,1271,2021-05-26 04:28:14,Organic,7400
0,2410,2021-05-26 16:26:08,Organic,6600
0,168,2021-05-26 15:27:42,Organic,2200
0,8140,2021-05-26 13:15:43,Organic,6200
0,8651,2021-05-26 17:05:03,Organic,3700
0,9704,2021-05-26 07:21:08,Organic,1100
0,4181,2021-05-26 12:28:32,Organic,3800
0,4403,2021-05-26 22:02:23,Organic,2900
0,4587,2021-05-26 18:01:58,Organic,1500
0,9431,2021-05-26 15:05:47,Organic,1300
0,3607,2021-05-26 11:25:05,Organic,5300
0,8311,2021-05-26 22:22:57,Organic,6600
0,9565,2021-05-26 15:27:58,Organic,700
0,3062,2021-05-26 19:25:48,Organic,2800
0,3000,2021-05-26 09:16:13,Organic,6700
0,4724,2021-05-26 11:30:15,Organic,5100
0,3086,2021-05-26 07:25:21,Organic,2100
0,4408,2021-05-26 04:24:58,Organic,4400
0,1119,2021-05-26 11:20:50,Organic,15700
0,8889,2021-05-26 01:15:29,Organic,2000
0,2485,2021-05-26 00:09:04,Organic,5300
0,2584,2021-05-26 01:22:42,Organic,4500
0,5145,2021-05-26 19:08:19,Organic,1500
0,6996,2021-05-26 19:18:11,Organic,1900
0,8563,2021-05-26 19:21:29,Organic,7900
0,9608,2021-05-26 23:12:04,Organic,1100
0,607,2021-05-26 10:02:22,Organic,2400
0,5089,2021-05-26 11:11:10,Organic,1300
0,2434,2021-05-26 16:13:59,Organic,5300
0,6354,2021-05-26 17:18:19,Organic,3000
0,9324,2021-05-26 17:22:22,Organic,1300
0,4317,2021-05-26 08:11:01,Organic,5000
0,7169,2021-05-26 13:20:35,Organic,7900
0,3804,2021-05-26 12:12:10,Organic,4700
0,663,2021-05-26 21:28:41,Organic,6700
0,8893,2021-05-26 09:10:14,Organic,2500
0,4272,2021-05-26 00:15:32,Organic,5300
0,298,2021-05-26 10:10:17,Organic,3800
0,3334,2021-05-26 16:00:20,Organic,2600
0,7144,2021-05-26 18:01:40,Organic,6500
0,87,2021-05-26 15:07:59,Organic,2400
0,6942,2021-05-26 09:26:04,Organic,7400
0,8208,2021-05-26 10:01:06,Organic,7600
0,1574,2021-05-26 16:25:08,Organic,8600
0,3972,2021-05-26 23:28:37,Organic,1800
0,7619,2021-05-26 12:00:24,Organic,4100
0,289,2021-05-26 11:25:01,Organic,2000
0,8882,2021-05-26 09:03:40,Organic,2100
0,268,2021-05-26 12:04:06,Organic,5900
0,7176,2021-05-26 08:05:41,Organic,3500
0,23,2021-05-26 08:03:04,Organic,3000
0,1908,2021-05-26 19:05:01,Organic,3400
0,3884,2021-05-26 17:25:22,Organic,6500
0,6505,2021-05-26 02:11:36,Organic,6400
0,3721,2021-05-26 18:07:29,Organic,3000
0,7046,2021-05-26 01:16:05,Organic,4300
0,6667,2021-05-26 11:13:43,Organic,5700
0,634,2021-05-26 20:21:08,Organic,900
0,6452,2021-05-26 21:15:55,Organic,8300
0,559,2021-05-26 04:07:48,Organic,4600
0,3591,2021-05-26 08:30:40,Organic,8200
0,5617,2021-05-26 23:05:21,Organic,5900
0,7804,2021-05-26 17:12:21,Organic,2100
0,8681,2021-05-26 19:20:27,Organic,4100
0,4640,2021-05-26 01:15:52,Organic,4500
0,1112,2021-05-26 06:19:55,Organic,14800
0,4799,2021-05-26 13:01:22,Organic,7400
0,3011,2021-05-26 12:24:48,Organic,1900
0,3315,2021-05-26 06:29:18,Organic,6300
0,5375,2021-05-26 01:15:56,Organic,1500
0,7044,2021-05-26 17:27:10,Organic,3400
0,9854,2021-05-26 17:25:48,Organic,1800
0,5678,2021-05-26 15:02:12,Organic,5800
0,5048,2021-05-26 18:05:49,Organic,4600
0,4256,2021-05-26 16:03:25,Organic,3900
0,6304,2021-05-26 16:11:28,Organic,8000
0,3696,2021-05-26 20:01:46,Organic,6300
0,5005,2021-05-26 19:10:55,Organic,3300
0,761,2021-05-26 18:17:18,Organic,26000
0,9113,2021-05-26 14:18:36,Organic,600
0,3387,2021-05-26 16:24:30,Organic,8800
0,213,2021-05-26 12:30:49,Organic,3700
0,2735,2021-05-26 12:20:21,Organic,3500
0,5248,2021-05-26 11:04:04,Organic,3300
0,3268,2021-05-26 15:23:08,Organic,2400
0,1803,2021-05-26 16:05:04,Organic,19600
0,680,2021-05-26 12:07:23,Organic,3200
0,4002,2021-05-26 15:13:21,Organic,11900
0,6586,2021-05-26 17:02:38,Organic,2000
0,3127,2021-05-26 17:05:23,Organic,9100
0,5191,2021-05-26 15:21:05,Organic,2100
0,9391,2021-05-26 11:25:47,Organic,900
0,6543,2021-05-26 14:18:05,Organic,2800
0,2129,2021-05-26 19:25:58,Organic,13300
0,4948,2021-05-26 11:24:36,Organic,1600
0,3046,2021-05-26 09:06:10,Organic,2300
0,8671,2021-05-26 13:11:18,Organic,6300
0,7735,2021-05-26 18:08:34,Organic,4600
0,7553,2021-05-26 15:10:22,Organic,6900
0,4511,2021-05-26 12:19:46,Organic,1400
0,1342,2021-05-26 17:26:44,Organic,7500
0,1947,2021-05-26 00:08:01,Organic,17500
0,2065,2021-05-26 10:03:08,Organic,7400
0,793,2021-05-26 10:09:19,Organic,26500
0,6704,2021-05-26 06:25:32,Organic,2400
0,9283,2021-05-26 09:08:10,Organic,1300
0,6269,2021-05-26 17:12:28,Organic,1700
0,6320,2021-05-26 04:05:55,Organic,3900
0,9862,2021-05-26 21:15:24,Organic,1100
0,4960,2021-05-26 15:13:52,Organic,1200
0,2540,2021-05-26 08:13:23,Organic,10200
0,5247,2021-05-26 06:20:59,Organic,8800
0,8127,2021-05-26 16:01:08,Organic,5400
0,2378,2021-05-26 17:21:56,Organic,6900
0,9550,2021-05-26 12:19:31,Organic,1200
0,7523,2021-05-26 10:18:11,Organic,1400
0,65,2021-05-26 10:12:01,Organic,3800
0,6863,2021-05-26 23:28:49,Organic,3900
0,3877,2021-05-26 11:15:57,Organic,4100
0,1498,2021-05-26 12:27:10,Organic,9100
0,8596,2021-05-26 18:30:15,Organic,7100
0,4186,2021-05-26 08:06:46,Organic,4300
0,5948,2021-05-26 09:06:32,Organic,7000
0,7356,2021-05-26 13:11:31,Organic,5000
0,2267,2021-05-26 04:17:27,Organic,7700
0,5624,2021-05-26 18:17:16,Organic,1900
0,1254,2021-05-26 19:08:37,Organic,14600
0,2852,2021-05-26 11:27:41,Organic,2000
0,3399,2021-05-26 20:26:00,Organic,1200
0,7512,2021-05-26 14:29:50,Organic,10200
0,5972,2021-05-26 18:07:18,Organic,2700
0,547,2021-05-26 17:25:56,Organic,5400
0,521,2021-05-26 16:18:25,Organic,3300
0,7581,2021-05-26 14:29:17,Organic,3700
0,8630,2021-05-26 10:20:38,Organic,9100
0,2778,2021-05-26 17:22:11,Organic,1100
0,149,2021-05-26 17:15:15,Organic,3100
0,7905,2021-05-26 17:04:14,Organic,4500
0,1787,2021-05-26 15:27:19,Organic,16100
0,6416,2021-05-26 16:10:59,Organic,3700
0,8767,2021-05-26 18:02:12,Organic,1600
0,85,2021-05-26 18:05:26,Organic,4500
0,1473,2021-05-26 09:29:50,Organic,4500
0,1659,2021-05-26 18:28:21,Organic,6200
0,1912,2021-05-26 14:13:44,Organic,9700
0,7839,2021-05-26 03:13:00,Organic,2100
0,1144,2021-05-26 19:04:19,Organic,6700
0,8663,2021-05-26 15:07:45,Organic,5300
0,936,2021-05-26 19:08:53,Organic,3600
0,4852,2021-05-26 00:22:44,Organic,6300
0,6093,2021-05-26 15:09:29,Organic,4200
0,2835,2021-05-26 08:08:14,Organic,1700
0,8326,2021-05-26 08:19:21,Organic,4000
0,1449,2021-05-26 12:02:22,Organic,17900
0,4028,2021-05-26 22:01:53,Organic,4800
0,2657,2021-05-26 16:13:54,Organic,4700
0,3796,2021-05-26 13:01:05,Organic,1500
